Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,STOCH_k,STOCH_d,ticker
2019-04-30,5.199999809265137,5.199999809265137,4.0,4.099999904632568,4.099999904632568,136200,,,,,,,,,,,,,,,,WAFU
2019-05-01,4.010000228881836,4.760000228881836,4.0,4.630000114440918,4.630000114440918,42200,,,,,,,,,,,,,,,,WAFU
2019-05-02,4.659999847412109,4.659999847412109,4.190000057220459,4.599999904632568,4.599999904632568,15300,,,,,,,,,,,,,,,,WAFU
2019-05-03,4.5229997634887695,4.690000057220459,4.309999942779541,4.510000228881836,4.510000228881836,9400,,,,,,,,,,,,,,,,WAFU
2019-05-06,4.25,4.49399995803833,4.25,4.349999904632568,4.349999904632568,9000,4.438000011444092,,,,,,,,,,,,,,,WAFU
2019-05-07,4.370999813079834,4.5,3.950000047683716,3.950000047683716,3.950000047683716,10800,4.408000040054321,,,,,,,,,,,,,,,WAFU
2019-05-08,4.159999847412109,4.204999923706055,3.9000000953674316,4.0,4.0,4800,4.282000017166138,,,,,,,,,,,,,,,WAFU
2019-05-09,4.0,4.0,3.7300000190734863,3.950000047683716,3.950000047683716,2600,4.152000045776367,,,,,,,,,,,,,,,WAFU
2019-05-10,3.885999917984009,3.885999917984009,3.619999885559082,3.799999952316284,3.799999952316284,12800,4.009999990463257,,,,,,,,,,,,,,,WAFU
2019-05-13,3.75,3.799999952316284,3.6500000953674316,3.799999952316284,3.799999952316284,900,3.9,4.1690000057220455,,,,,,,,,,,,,,WAFU
2019-05-14,3.9800000190734863,3.9800000190734863,3.880000114440918,3.880000114440918,3.880000114440918,300,3.8860000133514405,4.147000026702881,,,,,,,,,,,,,,WAFU
2019-05-15,4.0,4.0,3.9000000953674316,3.9000000953674316,3.9000000953674316,200,3.866000032424927,4.074000024795533,,,,,,,,,,,,,,WAFU
2019-05-16,3.9800000190734863,3.990000009536743,3.9800000190734863,3.990000009536743,3.990000009536743,1300,3.8740000247955324,4.01300003528595,,,,,,,,,,,,,,WAFU
2019-05-17,4.0,4.0,3.509999990463257,3.509999990463257,3.509999990463257,1400,3.8160000324249266,3.9130000114440917,,,,,,,,,,,,,,WAFU
2019-05-20,4.0,4.0,3.5,3.7100000381469727,3.7100000381469727,2200,3.7980000495910646,3.849000024795532,,,,,41.63090559137518,,,,,,,,,WAFU
2019-05-21,3.9600000381469727,3.9600000381469727,3.559999942779541,3.559999942779541,3.559999942779541,600,3.734000015258789,3.810000014305115,,,,,38.931771918425035,,,,,,,,,WAFU
2019-05-22,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,100,3.694000005722046,3.780000019073486,,,,,42.66794957247569,,,,,,,,,WAFU
2019-05-23,3.259999990463257,3.325000047683716,3.0,3.0,3.0,5400,3.4960000038146974,3.685000014305115,,,,,32.09485696606202,,,,,,,7.282912547935823,9.119202264087425,WAFU
2019-05-24,3.5,3.5,2.8299999237060547,3.240000009536743,3.240000009536743,1800,3.4420000076293946,3.629000020027161,,,,,37.78704173009403,,,,,,,13.785876036505337,11.302418895977512,WAFU
2019-05-28,3.640000104904175,3.740000009536743,3.049999952316284,3.3499999046325684,3.3499999046325684,1000,3.3699999809265138,3.584000015258789,3.8765000104904175,,,,40.25885444355903,,,,4.720520783876092,3.8765000104904175,3.032479237104743,20.789694217522094,13.952827600654416,WAFU
2019-05-29,3.690000057220459,3.690000057220459,3.5,3.5,3.5,200,3.3579999923706056,3.5460000038146973,3.846500015258789,,,,43.552403317610136,,,,4.699219827444774,3.846500015258789,2.993780203072804,39.87801423473713,24.817861496254853,WAFU
2019-05-30,3.490000009536743,3.5,2.859999895095825,2.859999895095825,2.859999895095825,800,3.1899999618530273,3.441999983787537,3.7580000042915342,,,,34.74972014232819,,,,4.634164421888095,3.7580000042915342,2.8818355866949728,32.549080144749,31.072262865669405,WAFU
2019-05-31,3.6500000953674316,3.7200000286102295,3.549999952316284,3.549999952316284,3.549999952316284,3800,3.299999952316284,3.397999978065491,3.70550000667572,,,,47.15162392271709,,,,4.4951196148119115,3.70550000667572,2.915880398539529,40.45583999139248,37.62764479029287,WAFU
2019-06-03,3.490000009536743,3.490000009536743,3.0,3.1500000953674316,3.1500000953674316,1300,3.281999969482422,3.361999988555908,3.6375,,,,42.15012439459178,,,,4.370490471089715,3.6375,2.9045095289102854,30.48433338713035,34.496417841090604,WAFU
2019-06-04,3.0899999141693115,3.499000072479248,2.6700000762939453,2.6700000762939453,2.6700000762939453,3700,3.1460000038146974,3.2579999923706056,3.553500008583069,,,,37.06878677454606,,,,4.324688075224473,3.553500008583069,2.782311941941665,29.62963340326945,33.52326892726409,WAFU
2019-06-05,3.440000057220459,3.440000057220459,2.990000009536743,3.0,3.0,2700,3.0460000038146973,3.2019999980926515,3.506000006198883,,,,42.225496455045516,,,,4.290561048389389,3.506000006198883,2.721438964008377,17.38748866699121,25.833818485796996,WAFU
2019-06-06,3.132999897003174,3.132999897003174,2.7300000190734863,3.0799999237060547,3.0799999237060547,600,3.0900000095367433,3.1399999856948853,3.4600000023841857,,,,43.43556629720561,,,,4.231077198779541,3.4600000023841857,2.68892280598883,18.546361242291137,21.85449443751726,WAFU
2019-06-07,3.069999933242798,3.0989999771118164,2.619999885559082,2.6700000762939453,2.6700000762939453,2000,2.9140000343322754,3.10699999332428,3.3960000038146974,,,,38.93475813927185,,,,4.205305886222052,3.3960000038146974,2.586694121407342,19.754095217857266,18.5626483757132,WAFU
2019-06-10,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,200,2.903999996185303,3.092999982833862,3.3610000014305115,,,,45.33272136423261,,,,4.157841284683886,3.3610000014305115,2.5641587181771373,23.423717586086173,20.574724682078187,WAFU
2019-06-11,2.75,2.75,2.75,2.75,2.75,600,2.9199999809265136,3.0329999923706055,3.3085000038146974,,,,41.51956367053538,,,,4.120935257033263,3.3085000038146974,2.496064750596132,17.017082194578656,20.06496499950736,WAFU
2019-06-12,2.680000066757202,3.0799999237060547,2.680000066757202,2.8399999141693115,2.8399999141693115,1000,2.887999963760376,2.9669999837875367,3.2564999938011168,,,,42.85076052565282,,,,4.0488452645114705,3.2564999938011168,2.464154723090763,22.356967393342114,20.93258905800231,WAFU
2019-06-13,2.7160000801086426,2.76200008392334,2.5999999046325684,2.5999999046325684,2.5999999046325684,2200,2.7919999599456786,2.940999984741211,3.191499984264374,,,,40.22144222150572,,,,3.9752671820536416,3.191499984264374,2.407732786475106,10.41666977107491,16.596906452998557,WAFU
2019-06-14,2.450000047683716,2.5999999046325684,2.450000047683716,2.450000047683716,2.450000047683716,600,2.7479999542236326,2.830999994277954,3.1144999861717224,,,,38.62618501160639,,,,3.8714801673014514,3.1144999861717224,2.3575198050419934,6.547619174329593,13.107085446248869,WAFU
2019-06-17,2.5999999046325684,2.5999999046325684,2.2799999713897705,2.5899999141693115,2.5899999141693115,600,2.6459999561309813,2.774999976158142,3.068499982357025,,,,40.97906940928195,-0.4054697251230617,-0.4085432756712956,0.0030735505482339387,3.8355012911216027,3.068499982357025,2.3014986735924476,7.175924316232655,8.04673775387905,WAFU
2019-06-18,2.5799999237060547,3.6019999980926514,2.3919999599456787,3.0,3.0,46800,2.6959999561309815,2.8079999685287476,3.0329999804496763,,,,47.345473374429055,-0.3635125330312792,-0.3995371271432923,0.03602459411201314,3.741437692818076,3.0329999804496763,2.3245622680812765,23.84259098289932,12.522044824487187,WAFU
2019-06-19,3.059999942779541,3.180000066757202,2.5299999713897705,2.740000009536743,2.740000009536743,7600,2.675999975204468,2.781999969482422,2.9919999837875366,,,,44.097056148177636,-0.3472382360956838,-0.3890773489337706,0.04183911283808678,3.6678579555038193,2.9919999837875366,2.316142012071254,34.49073959095983,21.836418296697264,WAFU
2019-06-20,2.559999942779541,4.449999809265137,2.559999942779541,3.0,3.0,130900,2.7559999942779543,2.7739999771118162,2.9569999814033507,,,,47.943447159536575,-0.30978984767789797,-0.37321984868259606,0.06343000100469809,3.549995748016709,2.9569999814033507,2.3640042147899925,38.374724374615674,32.23601831615827,WAFU
2019-06-21,2.990000009536743,3.0799999237060547,2.609999895095825,2.7100000381469727,2.7100000381469727,32800,2.8079999923706054,2.7779999732971192,2.9424999833106993,,,,44.283537612414285,-0.3000534736787017,-0.3585865736818172,0.05853310000311546,3.5446917912228337,2.9424999833106993,2.340308175398565,28.31328196114853,33.726248642241345,WAFU
2019-06-24,2.7100000381469727,3.0369999408721924,2.4240000247955322,2.8499999046325684,2.8499999046325684,12600,2.859999990463257,2.7529999732971193,2.9229999780654907,,,,46.41038390857329,-0.2778377671086436,-0.3424368123671825,0.06459904525853888,3.5104725072006184,2.9229999780654907,2.335527448930363,26.42089335045406,31.03629989540609,WAFU
