Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,STOCH_k,STOCH_d,ticker
2024-04-19,3.2799999713897705,4.0,3.2699999809265137,3.700000047683716,3.700000047683716,402900,,,,,,,,,,,,,,,,MTEN
2024-04-22,3.5329999923706055,3.700000047683716,3.4200000762939453,3.549999952316284,3.549999952316284,47300,,,,,,,,,,,,,,,,MTEN
2024-04-23,3.5,4.139999866485596,3.4700000286102295,3.75,3.75,308600,,,,,,,,,,,,,,,,MTEN
2024-04-24,3.6700000762939453,4.070000171661377,3.6700000762939453,4.0,4.0,241300,,,,,,,,,,,,,,,,MTEN
2024-04-25,3.930000066757202,4.25,3.799999952316284,3.990000009536743,3.990000009536743,466000,3.7980000019073485,,,,,,,,,,,,,,,MTEN
2024-04-26,3.9700000286102295,4.099999904632568,3.9000000953674316,3.950000047683716,3.950000047683716,194700,3.848000001907349,,,,,,,,,,,,,,,MTEN
2024-04-29,3.950000047683716,4.119999885559082,3.8499999046325684,4.03000020980835,4.03000020980835,104100,3.9440000534057615,,,,,,,,,,,,,,,MTEN
2024-04-30,4.050000190734863,4.355000019073486,4.0370001792907715,4.150000095367432,4.150000095367432,279700,4.024000072479248,,,,,,,,,,,,,,,MTEN
2024-05-01,4.230000019073486,4.230000019073486,4.059999942779541,4.119999885559082,4.119999885559082,109100,4.048000049591065,,,,,,,,,,,,,,,MTEN
2024-05-02,4.050000190734863,4.769999980926514,4.050000190734863,4.501999855041504,4.501999855041504,170800,4.150400018692016,3.9742000102996826,,,,,,,,,,,,,,MTEN
2024-05-03,4.5,4.789999961853027,4.38700008392334,4.610000133514404,4.610000133514404,84900,4.282400035858155,4.065200018882751,,,,,,,,,,,,,,MTEN
2024-05-06,4.46999979019165,5.409999847412109,4.409999847412109,5.409999847412109,5.409999847412109,151300,4.558399963378906,4.251200008392334,,,,,,,,,,,,,,MTEN
2024-05-07,5.380000114440918,6.978000164031982,5.099999904632568,6.5,6.5,369400,5.02839994430542,4.526200008392334,,,,,,,,,,,,,,MTEN
2024-05-08,6.550000190734863,7.130000114440918,6.329999923706055,7.0,7.0,316100,5.604399967193603,4.826200008392334,,,,,,,,,,,,,,MTEN
2024-05-09,6.329999923706055,6.389999866485596,5.25,6.010000228881836,6.010000228881836,105800,5.90600004196167,5.028200030326843,,,,,74.31579016054101,,,,,,,,,MTEN
2024-05-10,5.929999828338623,6.210000038146973,5.340000152587891,5.989999771118164,5.989999771118164,59200,6.181999969482422,5.232200002670288,,,,,73.98032515453956,,,,,,,,,MTEN
2024-05-13,5.769999980926514,6.769999980926514,5.769999980926514,6.610000133514404,6.610000133514404,132100,6.4220000267028805,5.490199995040894,,,,,77.38788846580537,,,,,,,,,MTEN
2024-05-14,6.553999900817871,6.949999809265137,6.5,6.820000171661377,6.820000171661377,92800,6.486000061035156,5.757200002670288,,,,,78.41881896947046,,,,,,,81.50474740384554,78.1605568589833,MTEN
2024-05-15,6.78000020980835,6.951000213623047,6.510000228881836,6.75,6.75,139300,6.436000061035156,6.02020001411438,,,,,77.15605351776657,,,,,,,88.02547441448773,81.35839321711823,MTEN
2024-05-16,6.71999979019165,7.0,6.664999961853027,6.849999904632568,6.849999904632568,79200,6.603999996185303,6.255000019073487,5.114600014686585,,,,77.70829725755694,,,,7.638907479557699,5.114600014686585,2.5902925498154703,90.18957768140542,86.5732664999129,MTEN
2024-05-17,6.96999979019165,7.099999904632568,5.650000095367432,5.710000038146973,5.710000038146973,128400,6.548000049591065,6.365000009536743,5.215100014209748,,,,59.923568894455315,,,,7.665081402270858,5.215100014209748,2.765118626148637,77.98930570925127,85.40145260171481,MTEN
2024-05-20,5.53000020980835,5.989999771118164,5.53000020980835,5.769999980926514,5.769999980926514,74100,6.380000019073487,6.401000022888184,5.326100015640259,,,,60.436787172196915,,,,7.662806234223263,5.326100015640259,2.9893937970572555,67.13247871496468,78.43712070187378,MTEN
2024-05-21,5.670000076293945,5.966000080108643,5.670000076293945,5.920000076293945,5.920000076293945,17300,6.2,6.343000030517578,5.434600019454956,,,,61.75537441918711,,,,7.667721635758458,5.434600019454956,3.2014784031514556,56.882770287967666,67.33485157072788,MTEN
2024-05-22,6.0,6.455999851226807,5.900000095367432,6.086999893188477,6.086999893188477,64000,6.067399978637695,6.251700019836425,5.53895001411438,,,,63.224910326576264,,,,7.687620799401363,5.53895001411438,3.3902792288273966,59.51145500942173,61.17556800411803,MTEN
2024-05-23,6.090000152587891,6.699999809265137,6.090000152587891,6.369999885559082,6.369999885559082,140000,5.971399974822998,6.28769998550415,5.657950007915497,,,,65.63473060083965,,,,7.71182967914177,5.657950007915497,3.604070336689224,64.91634415681891,60.436856484736104,MTEN
2024-05-24,6.400000095367432,6.671000003814697,6.230000019073486,6.289999961853027,6.289999961853027,88400,6.087399959564209,6.317700004577636,5.774950003623962,,,,64.35099955899118,,,,7.688100422022053,5.774950003623962,3.8617995852258713,64.2184784610286,62.882092542423074,MTEN
2024-05-28,6.429999828338623,6.5,6.099999904632568,6.368000030517578,6.368000030517578,40400,6.206999969482422,6.293499994277954,5.891849994659424,,,,65.06837939614644,,,,7.643093496315513,5.891849994659424,4.140606493003335,63.38252912753254,64.17245058179334,MTEN
2024-05-29,6.480000019073486,6.480000019073486,5.420000076293945,5.679999828338623,5.679999828338623,87200,6.158999919891357,6.179499959945678,5.968349981307983,,,,54.62640359906759,,,,7.53219546425222,5.968349981307983,4.404504498363746,47.11066822911513,58.23722527255875,MTEN
2024-05-30,5.699999809265137,5.699999809265137,4.730000019073486,5.150000095367432,5.150000095367432,87800,5.971599960327149,6.019499969482422,6.0198499917984005,,,,48.20830581438719,,,,7.3930445818241,6.0198499917984005,4.646655401772701,33.477613778108655,47.9902703782521,MTEN
2024-05-31,5.5,5.5,4.409999847412109,5.25,5.25,46100,5.747599983215332,5.859499979019165,6.057249999046325,,,,49.415914537497194,,,,7.297342065931311,6.057249999046325,4.81715793216134,24.063843010695035,34.884041672639604,MTEN
2024-06-03,5.199999809265137,5.960000038146973,5.050000190734863,5.650000095367432,5.650000095367432,53400,5.619600009918213,5.853499984741211,6.109249997138977,,,,54.03289917588751,,,,7.177555382924048,6.109249997138977,5.040944611353906,31.681652127287638,29.741036305363775,MTEN
2024-06-04,5.309999942779541,5.789999961853027,5.210000038146973,5.559999942779541,5.559999942779541,124000,5.457999992370605,5.832499980926514,6.116750001907349,,,,52.863748944182866,,,,7.167271951737743,6.116750001907349,5.066228052076954,40.0247884411839,31.923427859722192,MTEN
2024-06-05,5.619999885559082,5.802000045776367,5.300000190734863,5.514999866485596,5.514999866485596,55300,5.425,5.791999959945679,6.067499995231628,,,,52.25492189365457,,,,7.133773246951672,6.067499995231628,5.001226743511585,43.308553755293424,38.33833144125499,MTEN
2024-06-06,5.5,6.010000228881836,5.400000095367432,5.800000190734863,5.800000190734863,61000,5.5550000190734865,5.763299989700317,6.007500004768372,,,,55.73220951516543,0.32245302727729364,0.5839969776574012,-0.2615439503801076,6.988794368969958,6.007500004768372,5.026205640566785,45.16729095698733,42.83354438448822,MTEN
2024-06-07,5.849999904632568,6.239999771118164,5.599999904632568,6.124000072479248,6.124000072479248,108900,5.729800033569336,5.738700008392334,6.013199996948242,,,,59.35622638799718,0.32615110916997203,0.5324278039599154,-0.20627669478994337,6.99580972237416,6.013199996948242,5.030590271522325,55.86603783805797,48.11396085011291,MTEN
2024-06-10,6.199999809265137,6.289999961853027,5.715000152587891,5.949999809265137,5.949999809265137,96400,5.789799976348877,5.704699993133545,6.011199998855591,,,,56.67293517709058,0.3114512821437945,0.48823249959669124,-0.17678121745289677,6.994153240460231,6.011199998855591,5.02824675725095,64.58965150526386,55.207660100103055,MTEN
2024-06-11,6.090000152587891,6.260000228881836,5.099999904632568,5.349999904632568,5.349999904632568,194400,5.747799968719482,5.602899980545044,5.948199987411499,,,,48.52651850846964,0.24852178103129852,0.4402903558836127,-0.1917685748523142,6.931076308257541,5.948199987411499,4.965323666565457,61.048039505161,60.50124294949428,MTEN
2024-06-12,5.489999771118164,5.489999771118164,4.510000228881836,4.789999961853027,4.789999961853027,151000,5.602799987792968,5.5138999938964846,5.846699976921082,,,,42.40043749492814,0.15171352368688584,0.3825749894442673,-0.23086146575738148,6.8670505054899245,5.846699976921082,4.826349448352239,41.63027920169544,55.755990070706765,MTEN
2024-06-13,4.5,4.889999866485596,4.409999847412109,4.550000190734863,4.550000190734863,112400,5.352799987792968,5.453900003433228,5.7366999864578245,,,,40.065975282565795,0.05499238848526389,0.3170584692524666,-0.2620660807672027,6.81642730865695,5.7366999864578245,4.656972664258699,21.277965024779746,41.31876124387873,MTEN
2024-06-14,4.40500020980835,4.947000026702881,4.40500020980835,4.75,4.75,75500,5.0779999732971195,5.403900003433227,5.6316999912261965,,,,42.88791643202312,-0.005458571842266835,0.25255506103351993,-0.25801363287578677,6.665401652926665,5.6316999912261965,4.597998329525728,13.084543007142457,25.33092907787255,MTEN
2024-06-17,4.579999923706055,4.735000133514404,4.440000057220459,4.5,4.5,106400,4.788000011444092,5.288899993896484,5.571199989318847,,,,40.33159745368823,-0.07270124934284183,0.1875037989582476,-0.2602050483010894,6.715237103680915,5.571199989318847,4.42716287495678,9.079346949102991,14.4806183270084,MTEN
2024-06-18,4.491000175476074,4.849999904632568,4.010000228881836,4.400000095367432,4.400000095367432,82000,4.5980000495910645,5.172900009155273,5.502699995040894,,,,39.321973461067095,-0.13253295488414896,0.12349644818976828,-0.25602940307391725,6.750293467755167,5.502699995040894,4.255106522326621,12.717111644004845,11.627000533416767,MTEN
2024-06-20,4.449999809265137,4.826000213623047,4.335000038146973,4.510000228881836,4.510000228881836,142700,4.542000102996826,5.072400045394898,5.432200002670288,,,,41.0695347596013,-0.16912436076995974,0.06497228639782267,-0.2340966471677824,6.73560752568293,5.432200002670288,4.128792479657646,14.53779666590547,12.111418419671104,MTEN
2024-06-21,4.559999942779541,4.650000095367432,4.309999942779541,4.409999847412109,4.409999847412109,127400,4.514000034332275,4.933400011062622,5.34835000038147,,,,39.94327701411222,-0.20384273642998885,0.011209281832260366,-0.2150520182622492,6.6877431210402385,5.34835000038147,4.008956879722701,18.859643802601088,15.371517370837134,MTEN
2024-06-24,4.320000171661377,4.644999980926514,3.684999942779541,4.079999923706055,4.079999923706055,228300,4.380000019073487,4.728999996185303,5.233850002288818,,,,36.396197777787364,-0.25504552909254663,-0.04204168035270104,-0.2130038487398456,6.595658219050266,5.233850002288818,3.8720417855273705,18.212273017322502,17.203237828609687,MTEN
2024-06-25,4.139999866485596,4.5,3.75,3.859999895095825,3.859999895095825,135900,4.251999998092652,4.520000004768372,5.112349998950958,,,,34.21480038563546,-0.30980503526610637,-0.0955943513353821,-0.21421068393072426,6.508729206753735,5.112349998950958,3.715970791148182,13.141613443480137,16.737843421134578,MTEN
2024-06-26,3.9000000953674316,4.067999839782715,3.7950000762939453,3.9100000858306885,3.9100000858306885,133000,4.153999996185303,4.376000022888183,4.989450001716614,,,,35.16587811767676,-0.34518862135182893,-0.14551320533867146,-0.19967541601315747,6.354460960304318,4.989450001716614,3.62443904312891,10.172745623455562,13.842210694752737,MTEN
2024-06-27,4.010000228881836,4.409999847412109,3.0199999809265137,3.361999988555908,3.361999988555908,189800,3.9243999481201173,4.233200025558472,4.873550009727478,,,,30.039867642123664,-0.4126921381947346,-0.19894899190988408,-0.21374314628485053,6.371505476672346,4.873550009727478,3.3755945427826104,8.604601937173344,10.63965366803635,MTEN
2024-06-28,3.200000047683716,3.200000047683716,2.6500000953674316,2.8499999046325684,2.8499999046325684,171600,3.612399959564209,4.063199996948242,4.758550000190735,,,,26.19755373563158,-0.5017197761687342,-0.2595031487616541,-0.2422166274070801,6.4890518487225615,4.758550000190735,3.0280481516589086,8.196819286447383,8.991388949025431,MTEN
